order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
335,Apparel,557.0,32.3,Prepaid_UPI,883,6,0,898.9,6,0,2.0,0
336,Home,4069.0,6.4,COD,685,27,2,172.0,8,0,1.0,1
337,Apparel,567.0,42.6,Prepaid_Card,44,1,0,49.2,8,1,1.0,1
338,Footwear,2561.0,4.0,COD,416,47,21,136.7,1,0,2.0,0
339,Apparel,1707.0,4.9,COD,76,1,1,161.9,5,0,2.0,1
340,Beauty,1608.0,27.8,Prepaid_UPI,56,1,0,301.9,1,1,2.0,0
341,Apparel,1207.0,14.6,Prepaid_UPI,627,4,0,375.9,4,0,2.0,0
342,Beauty,2373.0,25.1,Wallet,46,0,0,91.5,3,1,2.0,0
343,Footwear,907.0,28.5,Prepaid_UPI,107,1,1,324.3,6,0,1.0,1
344,Home,7076.0,48.7,Prepaid_Card,28,0,0,56.8,4,0,5.0,0
345,Footwear,3701.0,28.5,COD,826,21,1,120.9,3,0,,1
346,Footwear,2179.0,12.7,Prepaid_Card,168,9,0,411.5,6,1,5.0,0
347,Beauty,509.0,32.1,Wallet,974,55,8,536.6,2,1,4.0,0
348,Apparel,681.0,9.5,Prepaid_UPI,346,3,0,418.1,3,0,1.0,0
349,Home,7398.0,35.7,Prepaid_Card,357,2,0,198.4,4,0,3.0,0
350,Apparel,821.0,23.0,Prepaid_UPI,470,11,2,151.0,4,0,2.0,0
351,Home,7031.0,28.0,Prepaid_UPI,166,1,1,449.1,5,0,3.0,0
352,Apparel,1306.0,0.0,Wallet,1109,128,3,136.0,5,1,2.0,0
353,Home,3855.0,0.0,Prepaid_UPI,305,5,1,326.2,3,1,4.0,0
354,Home,5070.0,0.0,Prepaid_Card,330,3,2,175.1,5,0,5.0,0
355,Electronics,10619.0,48.2,COD,43,0,0,309.5,5,1,2.0,1
356,Electronics,19963.0,4.8,Prepaid_Card,1570,9,0,88.2,5,1,4.0,0
357,Footwear,4254.0,33.0,COD,161,1,0,559.8,1,0,2.0,0
358,Footwear,1453.0,12.4,Wallet,75,1,1,97.3,6,0,5.0,1
359,Electronics,41565.0,18.4,Prepaid_Card,283,22,4,129.6,6,1,2.0,1
360,Home,7955.0,21.3,Prepaid_Card,503,10,3,268.3,6,1,3.0,0
361,Beauty,272.0,46.7,COD,69,0,0,511.4,5,0,2.0,0
362,Apparel,1356.0,30.8,Prepaid_Card,756,7,3,115.7,7,0,4.0,0
363,Apparel,709.0,27.8,Prepaid_Card,315,5,0,200.4,6,1,5.0,0
364,Apparel,1519.0,41.5,COD,989,21,6,237.9,4,0,1.0,0
365,Home,7919.0,12.5,Prepaid_UPI,35,2,0,421.7,4,0,2.0,0
366,Electronics,40483.0,38.0,COD,504,4,0,104.5,3,1,1.0,1
367,Footwear,4199.0,35.5,Prepaid_Card,156,2,0,348.8,2,0,3.0,0
368,Home,1943.0,35.3,COD,1071,6,0,477.2,6,0,4.0,0
369,Electronics,24954.0,19.7,Prepaid_Card,273,3,0,283.5,4,0,4.0,0
370,Footwear,1439.0,15.4,Prepaid_UPI,293,2,0,76.4,6,0,3.0,0
371,Footwear,4098.0,9.0,Prepaid_UPI,318,13,5,365.2,9,1,4.0,0
372,Apparel,744.0,9.9,COD,482,17,6,497.3,7,0,5.0,0
373,Electronics,7943.0,8.2,Wallet,452,9,3,198.5,2,1,1.0,0
374,Apparel,422.0,27.5,Prepaid_UPI,337,9,0,90.7,3,0,4.0,0
375,Apparel,728.0,18.6,COD,118,1,0,288.3,6,1,5.0,0
376,Apparel,742.0,28.5,COD,516,4,1,233.1,5,0,2.0,0
377,Beauty,332.0,29.3,COD,110,2,2,110.9,7,0,1.0,1
378,Electronics,39207.0,6.1,Prepaid_UPI,787,8,1,358.3,4,1,3.0,1
379,Electronics,35364.0,5.7,COD,338,3,0,293.4,2,0,3.0,1
380,Footwear,1518.0,18.6,Prepaid_Card,56,1,0,229.0,2,0,1.0,0
381,Home,6331.0,10.4,Prepaid_UPI,732,36,0,212.8,7,0,2.0,1
382,Beauty,1142.0,8.8,Prepaid_UPI,671,10,2,289.9,5,0,4.0,0
383,Footwear,3602.0,47.4,Prepaid_Card,88,5,1,120.5,6,1,1.0,0
384,Electronics,15348.0,0.0,Prepaid_UPI,215,1,0,420.5,4,1,1.0,0
385,Electronics,25932.0,52.3,COD,410,6,0,479.0,3,1,2.0,1
386,Beauty,1047.0,26.3,Prepaid_UPI,894,7,2,214.3,6,1,3.0,0
387,Home,1745.0,36.8,COD,625,4,1,190.4,2,0,3.0,0
388,Beauty,1526.0,35.0,COD,2500,44,8,139.2,6,0,1.0,1
389,Apparel,1751.0,31.3,Wallet,172,10,0,95.4,8,1,2.0,0
390,Footwear,3512.0,46.9,COD,907,15,4,177.1,1,0,4.0,0
391,Home,3043.0,5.8,COD,93,1,0,252.5,2,0,3.0,0
392,Apparel,1334.0,19.7,Prepaid_Card,189,2,0,366.5,4,0,4.0,1
393,Home,6181.0,9.2,COD,153,10,2,105.6,3,1,,1
394,Home,720.0,0.0,COD,31,2,0,220.3,4,0,,0
395,Apparel,529.0,12.1,Prepaid_Card,225,2,0,229.2,9,1,2.0,0
396,Electronics,17679.0,50.1,Prepaid_UPI,588,4,0,319.0,3,0,1.0,0
397,Footwear,1394.0,19.4,Prepaid_UPI,348,16,2,164.4,4,0,4.0,1
398,Apparel,1074.0,51.8,COD,466,3,0,518.6,2,0,2.0,0
399,Electronics,5306.0,53.3,Prepaid_Card,633,10,3,410.6,1,1,3.0,0
400,Electronics,27130.0,66.9,Prepaid_UPI,141,10,0,266.8,5,1,5.0,1
401,Apparel,1609.0,50.6,COD,563,9,4,487.9,1,1,1.0,0
402,Beauty,2011.0,57.4,COD,763,6,1,330.0,2,0,5.0,0
403,Footwear,3102.0,26.9,COD,1075,9,2,453.5,5,0,,0
404,Apparel,1113.0,25.4,Prepaid_Card,96,1,0,389.3,6,0,3.0,0
405,Beauty,2347.0,26.4,COD,772,15,1,304.4,3,1,4.0,0
406,Footwear,3405.0,22.0,Prepaid_UPI,1039,14,0,311.2,3,0,5.0,0
407,Apparel,1350.0,24.2,Wallet,367,5,1,272.4,1,1,4.0,1
408,Footwear,1327.0,33.3,COD,325,5,0,780.7,6,1,,0
409,Apparel,1568.0,15.0,Prepaid_Card,86,1,0,424.3,5,0,5.0,0
410,Beauty,1541.0,1.3,COD,484,6,2,258.5,5,1,1.0,0
411,Home,5562.0,27.5,COD,521,26,6,507.7,2,0,3.0,0
412,Home,6315.0,11.6,Prepaid_UPI,184,3,1,163.2,6,1,4.0,0
413,Apparel,2047.0,13.2,Prepaid_Card,595,24,8,280.4,3,0,5.0,0
414,Footwear,4296.0,19.9,Wallet,264,2,0,165.7,6,1,,0
415,Apparel,1534.0,16.4,Prepaid_Card,276,4,0,246.8,3,1,4.0,1
416,Apparel,2139.0,38.7,COD,336,3,1,196.3,5,1,,0
417,Apparel,2041.0,19.5,Prepaid_Card,157,9,2,256.3,3,1,2.0,0
418,Footwear,510.0,39.4,COD,715,11,2,163.6,7,1,4.0,0
419,Apparel,1548.0,25.1,Prepaid_UPI,49,1,0,284.9,2,1,5.0,0
420,Beauty,569.0,20.7,Prepaid_UPI,232,13,0,99.5,5,0,1.0,0
421,Home,2573.0,24.4,COD,194,1,1,207.8,2,0,,0
422,Apparel,936.0,2.6,Prepaid_Card,929,37,1,175.2,4,1,2.0,0
423,Apparel,1270.0,27.1,Prepaid_UPI,814,25,1,30.9,6,0,5.0,0
424,Apparel,420.0,34.7,Prepaid_UPI,17,0,0,438.5,2,1,4.0,0
425,Home,2116.0,36.9,COD,81,1,0,602.7,6,1,,0
426,Footwear,616.0,1.7,COD,889,5,0,318.1,6,0,3.0,0
427,Apparel,1571.0,0.0,COD,110,1,1,240.4,1,0,1.0,1
428,Footwear,4057.0,13.9,COD,44,1,0,175.2,6,0,4.0,1
429,Apparel,2196.0,42.8,Prepaid_Card,83,2,1,278.7,7,0,4.0,0
430,Footwear,2294.0,25.3,COD,826,9,0,363.9,3,1,2.0,1
431,Beauty,761.0,10.4,COD,72,1,0,428.5,3,0,,0
432,Footwear,3912.0,0.2,Prepaid_Card,291,3,0,368.0,1,0,4.0,0
433,Home,1171.0,11.7,COD,62,11,2,160.0,2,0,,0
434,Footwear,4397.0,10.7,Wallet,197,8,3,186.8,7,0,4.0,0
435,Apparel,1687.0,36.0,Prepaid_Card,845,31,1,121.5,4,0,3.0,0
436,Apparel,1307.0,37.2,COD,881,14,2,147.7,6,0,1.0,1
437,Apparel,574.0,6.3,Prepaid_Card,70,1,0,361.1,3,1,3.0,0
438,Electronics,1997.0,33.3,COD,70,0,0,237.8,4,1,1.0,0
439,Footwear,2678.0,31.8,Prepaid_UPI,192,5,1,369.7,7,0,2.0,0
440,Home,3487.0,4.3,Prepaid_Card,207,1,0,405.3,7,1,1.0,0
441,Footwear,3871.0,20.7,Prepaid_Card,411,10,1,263.2,5,0,5.0,0
442,Apparel,1556.0,27.1,Wallet,303,39,3,380.8,4,1,2.0,0
443,Footwear,2228.0,24.4,Prepaid_UPI,1,0,0,210.8,3,0,4.0,0
444,Apparel,807.0,0.0,Prepaid_UPI,1349,34,6,267.5,6,0,1.0,0
445,Apparel,1265.0,24.0,COD,148,1,0,97.2,4,0,5.0,1
446,Home,1555.0,31.5,COD,88,1,0,203.1,7,1,3.0,1
447,Beauty,1717.0,45.7,Prepaid_UPI,67,3,0,150.2,1,1,,0
448,Home,4964.0,12.0,Prepaid_Card,271,7,0,82.3,4,1,2.0,0
449,Apparel,1858.0,13.8,Prepaid_UPI,163,4,0,296.5,4,1,,0
450,Home,3761.0,18.9,Prepaid_UPI,95,1,0,223.0,6,0,5.0,1
451,Apparel,902.0,26.4,COD,722,45,8,190.8,2,1,5.0,0
452,Footwear,3846.0,23.5,COD,166,1,0,196.6,4,1,5.0,1
453,Home,5621.0,31.1,Prepaid_Card,32,1,0,104.3,7,0,1.0,0
454,Apparel,1672.0,5.1,COD,635,6,1,340.2,5,0,,0
455,Apparel,1351.0,28.0,Prepaid_UPI,229,7,0,339.7,5,1,1.0,1
456,Apparel,1977.0,10.9,Prepaid_UPI,186,1,0,159.0,3,1,5.0,0
457,Beauty,685.0,19.8,Prepaid_Card,355,3,0,117.2,4,0,1.0,0
458,Electronics,18794.0,47.6,Prepaid_UPI,13,2,0,298.5,2,1,5.0,0
459,Footwear,3685.0,1.0,Prepaid_Card,14,0,0,532.7,7,1,1.0,0
460,Home,1324.0,17.8,Prepaid_UPI,294,3,0,247.7,5,1,4.0,1
461,Home,6522.0,2.9,COD,521,5,0,364.9,5,0,5.0,0
462,Apparel,1035.0,24.3,Prepaid_UPI,12,0,0,184.4,5,0,2.0,0
463,Beauty,445.0,37.7,Prepaid_UPI,107,2,1,273.6,7,0,2.0,0
464,Apparel,542.0,24.5,COD,826,5,1,54.5,9,1,5.0,0
465,Home,6791.0,20.2,Prepaid_Card,808,22,3,174.7,5,0,4.0,0
466,Home,6295.0,41.9,Prepaid_UPI,405,3,0,115.1,5,0,2.0,0
467,Home,2518.0,27.0,COD,439,3,0,668.0,5,1,,1
468,Beauty,423.0,34.3,Prepaid_UPI,1438,13,0,238.4,8,1,2.0,0
469,Apparel,845.0,32.7,Wallet,67,0,0,854.9,6,0,2.0,1
470,Electronics,10529.0,0.0,Prepaid_UPI,363,5,1,236.9,5,0,4.0,0
471,Electronics,33308.0,20.8,COD,335,3,2,296.0,6,0,2.0,1
472,Electronics,10642.0,5.8,Prepaid_Card,97,26,2,221.6,5,0,1.0,0
473,Apparel,789.0,9.6,Wallet,328,6,0,190.2,1,0,4.0,1
474,Apparel,458.0,44.1,Prepaid_Card,468,5,0,290.3,7,0,1.0,1
475,Apparel,1474.0,16.4,COD,80,1,0,355.6,3,1,1.0,0
476,Apparel,1640.0,50.4,COD,70,0,0,136.4,4,0,3.0,0
477,Electronics,29823.0,0.9,Prepaid_UPI,974,9,1,187.5,3,0,2.0,0
478,Home,4678.0,5.7,Prepaid_Card,106,1,1,94.3,4,0,1.0,1
479,Home,7739.0,33.4,COD,289,2,0,70.9,5,1,4.0,1
480,Electronics,21906.0,16.9,COD,43,0,0,355.4,7,1,5.0,1
481,Electronics,38874.0,26.6,Prepaid_UPI,236,11,0,334.2,4,0,1.0,0
482,Apparel,1563.0,20.3,Prepaid_Card,438,5,0,211.5,8,1,5.0,0
483,Home,948.0,19.9,Prepaid_UPI,70,1,0,334.5,1,1,1.0,0
484,Apparel,1858.0,17.4,Prepaid_UPI,42,0,0,364.4,2,1,3.0,0
485,Apparel,1452.0,24.7,Wallet,479,5,0,436.4,3,0,4.0,0
486,Electronics,29824.0,31.6,Prepaid_UPI,600,4,1,56.2,6,0,,1
487,Electronics,9094.0,46.2,COD,362,2,0,242.8,2,0,5.0,0
488,Apparel,1187.0,19.0,Prepaid_Card,968,10,2,115.9,2,1,2.0,0
489,Home,7080.0,16.1,COD,275,2,1,148.3,8,0,4.0,1
490,Home,1959.0,14.2,Wallet,417,4,0,140.6,4,0,3.0,0
491,Home,301.0,44.0,COD,118,1,0,283.4,8,1,2.0,1
492,Home,2283.0,32.4,Prepaid_UPI,84,1,0,169.5,7,1,1.0,0
493,Home,4054.0,0.0,Prepaid_UPI,576,3,0,55.8,6,1,5.0,0
494,Apparel,1878.0,0.0,COD,187,1,0,311.3,7,1,2.0,0
495,Footwear,3073.0,9.5,Prepaid_UPI,52,0,0,114.1,4,0,3.0,0
496,Home,7377.0,25.5,COD,150,2,0,117.8,2,0,1.0,0
497,Electronics,21154.0,21.5,Prepaid_Card,176,2,0,921.4,6,0,3.0,0
498,Home,3309.0,29.7,Prepaid_Card,459,3,0,497.7,4,0,3.0,0
499,Electronics,11336.0,19.4,COD,937,6,2,169.8,6,1,5.0,0
500,Electronics,10751.0,43.0,Prepaid_Card,42,0,0,129.4,6,1,5.0,0
501,Footwear,3444.0,33.6,Wallet,1518,11,0,347.2,3,1,,0
502,Footwear,821.0,23.2,COD,1251,9,0,1048.0,3,0,5.0,1
503,Beauty,720.0,39.2,Prepaid_Card,174,9,0,565.0,4,1,2.0,0
504,Electronics,40002.0,0.0,Prepaid_UPI,601,4,1,365.4,7,0,1.0,1
505,Electronics,26469.0,20.7,Prepaid_UPI,309,5,1,562.5,3,0,3.0,1
506,Footwear,686.0,24.1,COD,85,1,0,320.9,9,1,1.0,1
507,Apparel,1668.0,31.0,Wallet,204,51,15,541.4,1,0,,0
508,Footwear,2527.0,0.0,COD,60,0,0,155.0,8,0,,0
509,Electronics,38628.0,18.1,Prepaid_Card,215,2,0,430.4,5,0,4.0,0
510,Apparel,1628.0,28.0,Prepaid_Card,283,11,1,229.8,6,1,1.0,0
511,Apparel,408.0,29.2,Prepaid_UPI,16,0,0,359.0,6,1,1.0,0
512,Footwear,1323.0,39.8,COD,886,7,4,577.6,1,1,,1
513,Apparel,864.0,33.4,COD,234,2,0,201.6,4,0,3.0,0
514,Apparel,1664.0,21.1,Prepaid_UPI,341,3,1,148.3,4,0,4.0,0
515,Electronics,23508.0,32.1,COD,412,4,2,452.4,7,1,4.0,1
516,Apparel,1745.0,19.0,Prepaid_Card,726,44,12,280.2,4,0,2.0,0
517,Apparel,1323.0,24.2,Prepaid_UPI,164,1,0,55.1,8,0,5.0,0
518,Footwear,1810.0,33.9,Prepaid_Card,706,4,0,296.0,9,1,,0
519,Apparel,587.0,21.3,COD,172,1,0,144.5,6,0,4.0,0
520,Footwear,1310.0,27.4,COD,511,62,7,345.3,5,0,3.0,0
521,Footwear,2103.0,36.4,Wallet,28,0,0,405.1,2,0,1.0,1
522,Electronics,25354.0,32.7,Prepaid_Card,690,14,10,170.2,6,1,2.0,1
523,Apparel,2090.0,40.5,COD,267,2,0,227.9,4,0,5.0,0
524,Home,2146.0,56.9,COD,70,5,0,171.5,8,1,3.0,0
525,Apparel,1599.0,32.5,COD,1425,77,9,327.6,1,1,3.0,1
526,Electronics,7882.0,15.1,Wallet,364,11,0,495.4,3,0,5.0,0
527,Beauty,1827.0,29.7,COD,208,2,0,18.4,7,1,,0
528,Beauty,177.0,29.0,COD,211,2,0,181.8,8,0,5.0,0
529,Footwear,3124.0,31.2,Prepaid_Card,113,1,0,658.0,6,0,1.0,0
530,Apparel,694.0,44.4,COD,182,3,0,217.5,7,1,,1
531,Home,1688.0,0.0,COD,189,1,0,281.4,5,1,2.0,0
532,Home,4604.0,44.7,Wallet,25,0,0,870.8,8,1,2.0,0
533,Electronics,17643.0,49.8,Prepaid_UPI,427,17,0,616.0,5,0,2.0,0
534,Home,3929.0,30.5,COD,9,0,0,337.0,6,1,3.0,1
535,Apparel,956.0,30.9,Prepaid_Card,136,1,0,222.3,5,1,3.0,0
536,Apparel,2116.0,18.4,COD,328,3,0,399.0,4,0,4.0,1
537,Electronics,13931.0,22.1,COD,714,10,3,170.2,6,0,5.0,0
538,Apparel,1376.0,32.5,Prepaid_Card,86,1,0,177.3,5,1,3.0,0
539,Apparel,1938.0,31.5,Prepaid_Card,523,63,3,113.9,6,0,3.0,0
540,Footwear,3157.0,32.8,Prepaid_UPI,773,9,4,158.3,1,1,1.0,0
541,Beauty,909.0,31.4,Prepaid_UPI,917,12,1,219.7,3,0,3.0,0
542,Home,4554.0,35.5,COD,1418,11,1,321.5,3,1,,1
543,Footwear,832.0,33.8,Wallet,56,1,0,340.3,1,0,4.0,1
544,Beauty,1432.0,6.6,Prepaid_Card,4,0,0,204.7,3,0,1.0,0
545,Apparel,1177.0,34.5,COD,1062,18,2,285.3,6,1,3.0,0
546,Electronics,34397.0,49.9,Prepaid_UPI,140,2,0,518.1,5,0,5.0,0
547,Electronics,38338.0,21.6,COD,1847,47,3,386.1,7,0,3.0,1
548,Apparel,759.0,44.5,Prepaid_Card,466,4,0,146.0,7,1,2.0,0
549,Footwear,826.0,8.2,Prepaid_UPI,1215,20,2,245.8,7,0,4.0,0
550,Electronics,18306.0,21.6,COD,339,4,1,478.3,5,0,,1
551,Electronics,24596.0,12.4,Prepaid_UPI,809,8,1,161.0,8,0,4.0,0
552,Apparel,1078.0,42.7,COD,164,2,0,139.3,3,0,3.0,1
553,Apparel,1531.0,46.6,Prepaid_UPI,432,3,0,170.2,7,0,2.0,1
554,Beauty,1338.0,20.5,COD,513,4,1,223.5,7,0,4.0,0
555,Apparel,2086.0,39.6,COD,9,0,0,144.5,6,1,2.0,0
556,Apparel,1137.0,46.8,COD,109,1,0,174.6,5,1,4.0,0
557,Apparel,548.0,21.5,Prepaid_UPI,1492,22,13,528.2,3,1,3.0,0
558,Electronics,14425.0,23.9,COD,700,19,1,485.7,5,1,2.0,0
559,Home,4965.0,33.0,Prepaid_UPI,173,2,0,51.2,1,0,5.0,1
560,Electronics,12414.0,9.4,COD,91,1,1,80.3,7,1,,0
561,Apparel,884.0,23.7,Prepaid_Card,26,1,0,385.8,4,0,4.0,0
562,Apparel,1011.0,54.1,COD,352,9,1,165.7,4,0,,0
563,Footwear,3485.0,14.5,COD,8,0,0,134.5,1,0,,0
564,Home,7539.0,34.8,Wallet,2,0,0,307.7,2,0,5.0,1
565,Home,2998.0,29.9,Prepaid_Card,578,4,1,357.1,10,1,1.0,0
566,Home,1805.0,19.5,Prepaid_UPI,110,15,3,382.9,3,1,3.0,0
567,Footwear,2183.0,25.3,Prepaid_Card,59,0,0,70.3,7,0,4.0,0
568,Apparel,1033.0,48.3,Prepaid_Card,136,1,0,366.0,2,1,1.0,0
569,Electronics,44563.0,30.3,Prepaid_Card,122,1,0,319.3,2,0,2.0,1
570,Electronics,21517.0,32.6,Prepaid_UPI,126,2,0,213.1,4,1,,0
571,Electronics,30953.0,46.0,Prepaid_UPI,26,0,0,420.5,5,0,1.0,1
572,Footwear,4155.0,17.7,Prepaid_Card,45,10,0,404.4,3,0,4.0,0
573,Electronics,28753.0,6.3,Prepaid_Card,217,2,0,451.8,5,1,2.0,0
574,Footwear,1498.0,48.5,Prepaid_Card,218,7,0,139.9,3,1,1.0,0
575,Footwear,2930.0,24.0,Prepaid_Card,132,3,0,135.5,7,1,3.0,0
576,Electronics,18802.0,35.4,Prepaid_Card,1207,24,1,888.5,9,0,5.0,1
577,Beauty,1143.0,10.6,Prepaid_Card,1123,7,2,453.1,7,1,1.0,1
578,Home,7841.0,27.8,Prepaid_UPI,74,1,0,168.8,2,0,1.0,0
579,Footwear,1614.0,5.5,Wallet,798,10,0,210.5,5,1,1.0,0
580,Electronics,21739.0,23.0,Wallet,751,6,1,360.9,3,1,1.0,1
581,Electronics,8202.0,12.3,Prepaid_UPI,526,3,1,389.1,3,1,3.0,1
582,Electronics,9020.0,8.8,Prepaid_Card,857,6,0,67.4,6,1,1.0,1
583,Apparel,1486.0,17.5,Prepaid_UPI,245,3,2,301.6,5,0,1.0,0
584,Electronics,34094.0,0.0,COD,277,116,4,404.6,5,0,,0
585,Beauty,1646.0,4.6,Prepaid_Card,724,24,1,174.9,5,1,1.0,0
586,Home,2835.0,33.7,COD,543,12,0,68.7,3,1,5.0,0
587,Apparel,507.0,27.2,COD,112,1,0,373.7,2,0,,0
588,Electronics,21798.0,5.9,Wallet,30,0,0,99.8,4,1,4.0,0
589,Apparel,1308.0,30.2,Prepaid_UPI,106,1,0,501.2,4,1,4.0,0
590,Apparel,1787.0,8.8,Prepaid_Card,9,0,0,126.9,5,1,1.0,0
591,Beauty,1655.0,32.8,COD,302,2,0,283.7,6,1,,0
592,Electronics,39361.0,20.3,Prepaid_UPI,356,32,3,75.3,4,1,5.0,1
593,Apparel,1809.0,17.1,Prepaid_Card,503,3,1,277.4,5,0,,0
594,Home,3117.0,20.6,Prepaid_UPI,94,1,0,246.3,7,0,4.0,0
595,Apparel,1538.0,60.4,Wallet,878,14,0,208.2,4,0,4.0,0
596,Apparel,1745.0,10.6,COD,908,13,2,173.7,5,1,3.0,0
597,Home,7668.0,25.4,COD,183,1,0,213.5,5,1,4.0,0
598,Home,3552.0,33.7,COD,983,6,3,178.4,4,1,,0
599,Beauty,1673.0,7.6,COD,348,5,1,358.1,2,0,5.0,0
600,Home,3324.0,0.0,COD,817,65,3,287.5,2,1,,0
601,Electronics,33517.0,13.0,COD,673,4,1,268.4,7,1,4.0,0
602,Footwear,4148.0,33.4,COD,2,0,0,279.0,1,1,,1
603,Beauty,2310.0,16.9,COD,270,2,0,191.5,8,0,,1
604,Footwear,1128.0,18.5,COD,187,4,0,311.7,3,0,1.0,0
605,Beauty,630.0,35.7,Prepaid_UPI,95,1,0,406.8,1,1,2.0,0
606,Footwear,3520.0,9.9,COD,40,0,0,335.8,3,1,3.0,1
607,Footwear,3024.0,20.7,Prepaid_UPI,1326,15,0,400.9,1,1,4.0,0
608,Apparel,2029.0,0.0,COD,289,2,0,353.6,1,1,1.0,1
609,Footwear,1755.0,26.8,COD,146,2,0,305.4,5,0,,0
610,Electronics,38343.0,25.4,COD,780,10,3,113.8,1,1,,0
611,Home,5565.0,33.9,Prepaid_UPI,59,0,0,156.8,1,1,4.0,0
612,Home,1805.0,4.8,COD,1199,10,0,74.8,5,1,1.0,0
613,Beauty,447.0,19.1,Prepaid_Card,165,1,0,406.5,5,0,3.0,0
614,Beauty,1801.0,2.8,COD,15,0,0,115.8,6,1,,0
615,Apparel,685.0,18.3,Wallet,81,1,0,146.8,5,0,3.0,0
616,Footwear,3677.0,44.2,COD,56,1,0,199.0,4,1,5.0,1
617,Footwear,2728.0,17.2,COD,1137,12,0,199.8,6,1,1.0,0
618,Electronics,22087.0,1.5,Prepaid_UPI,688,30,7,221.5,6,1,4.0,0
619,Apparel,896.0,11.8,COD,97,1,0,412.5,5,1,2.0,0
620,Apparel,2171.0,0.0,COD,106,1,0,302.6,6,1,4.0,0
621,Footwear,3389.0,2.6,Prepaid_UPI,826,13,3,342.5,1,0,2.0,0
622,Electronics,35279.0,32.1,COD,21,1,0,137.2,4,1,1.0,1
623,Beauty,1956.0,0.3,COD,310,3,0,346.6,8,1,2.0,0
624,Electronics,26780.0,26.7,Prepaid_Card,351,40,2,132.2,3,1,1.0,1
625,Beauty,2358.0,22.4,COD,2,0,0,216.9,6,1,3.0,0
626,Electronics,26771.0,14.0,Wallet,419,8,2,170.2,5,1,3.0,0
627,Footwear,2580.0,25.4,Prepaid_Card,11,0,0,176.7,3,1,5.0,0
628,Apparel,893.0,7.9,Prepaid_Card,531,6,1,764.5,5,0,5.0,1
629,Home,2469.0,34.6,COD,249,2,0,185.1,3,1,1.0,1
630,Footwear,3448.0,11.5,Prepaid_UPI,187,1,0,62.9,3,1,4.0,0
631,Beauty,937.0,16.2,Prepaid_UPI,215,1,0,397.1,3,0,1.0,0
632,Footwear,3415.0,14.4,COD,971,6,1,228.2,3,1,2.0,1
633,Apparel,2115.0,32.3,Prepaid_UPI,145,3,0,334.8,2,0,2.0,0
634,Electronics,20442.0,30.2,Prepaid_Card,19,0,0,146.7,3,0,1.0,1
635,Apparel,575.0,0.0,Prepaid_UPI,2105,16,3,221.7,5,1,3.0,1
636,Apparel,1600.0,25.8,COD,36,0,0,242.4,4,1,1.0,1
637,Home,373.0,0.0,COD,85,1,0,241.4,4,0,2.0,0
638,Home,6360.0,16.9,Prepaid_UPI,72,1,0,228.4,10,1,1.0,0
639,Footwear,2603.0,20.4,Prepaid_UPI,332,15,2,382.9,6,1,5.0,0
640,Footwear,2459.0,16.7,COD,103,3,0,415.0,1,0,4.0,1
641,Footwear,2778.0,29.5,COD,270,2,0,143.1,5,0,1.0,0
642,Footwear,2566.0,32.8,Prepaid_UPI,497,4,0,401.4,5,1,1.0,0
643,Apparel,983.0,10.4,COD,141,1,0,152.7,12,1,5.0,0
644,Apparel,907.0,9.9,COD,410,3,1,322.6,5,0,1.0,0
645,Home,3498.0,21.5,Prepaid_Card,619,16,0,57.7,9,1,3.0,1
646,Footwear,4080.0,0.0,COD,64,4,0,385.0,4,0,3.0,1
647,Apparel,644.0,14.8,COD,573,8,0,304.2,3,1,4.0,0
648,Electronics,15425.0,42.2,COD,21,0,0,159.5,2,0,1.0,0
649,Home,1781.0,0.0,Wallet,220,2,0,254.3,6,0,5.0,0
650,Apparel,1169.0,16.9,COD,84,1,0,227.9,2,0,,0
651,Electronics,7047.0,13.1,Prepaid_UPI,43,0,0,270.6,3,0,1.0,0
652,Footwear,3543.0,52.1,Wallet,113,1,0,274.7,6,1,5.0,0
653,Home,1097.0,13.9,Prepaid_UPI,288,5,1,230.1,4,0,4.0,0
654,Apparel,1597.0,14.8,Prepaid_Card,389,4,1,539.6,5,1,5.0,0
655,Footwear,1571.0,6.5,Prepaid_Card,503,12,2,186.4,2,0,5.0,0
656,Electronics,21882.0,22.1,COD,1054,83,3,318.5,1,1,,1
657,Footwear,1300.0,26.1,Prepaid_Card,304,3,2,293.6,7,0,5.0,1
658,Apparel,1714.0,8.7,Wallet,209,3,0,198.0,7,1,1.0,0
659,Home,7602.0,36.8,Prepaid_UPI,1246,161,21,504.0,4,0,2.0,0
660,Electronics,10912.0,26.1,Prepaid_Card,127,1,0,136.9,5,0,5.0,1
661,Apparel,2116.0,34.8,COD,102,1,0,353.4,2,0,3.0,0
662,Footwear,1801.0,17.1,Prepaid_UPI,297,20,1,317.0,4,1,3.0,0
663,Apparel,1404.0,25.6,COD,163,1,0,301.1,10,1,,0
664,Apparel,1663.0,18.8,Prepaid_UPI,26,2,0,252.8,8,1,1.0,0
665,Electronics,9928.0,43.9,COD,71,1,0,399.8,5,1,3.0,0
666,Home,3725.0,23.7,Prepaid_UPI,403,4,2,110.2,1,1,2.0,0
667,Footwear,771.0,22.1,Prepaid_UPI,525,6,0,156.2,6,1,2.0,1
668,Beauty,1788.0,15.1,Prepaid_Card,283,2,0,308.3,4,1,,1
